year,classification_rating,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,budget,revenue,opening_weekend,longitud,imdb_url,Film,url_tried,url_used,found,error,film_key_from_url_tried,film_key_from_url_used,film_key_from_url,film_key_from_name,name_only,film_key
1946.0,,8.6,"['Feel-Good Romance', 'Holiday Family', 'Holiday Romance', 'Psychological Drama', 'Supernatural Fantasy', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Romance']",['James StewartDonna ReedLionel Barrymore'],1.3K,165.0,89.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0038650/,It's a Wonderful Life,https://letterboxd.com/film/its-a-wonderful-life-1946,https://letterboxd.com/film/its-a-wonderful-life,True,,its-a-wonderful-life-1946,its-a-wonderful-life,its-a-wonderful-life-1946,its-a-wonderful-life-1946,its-a-wonderful-life,its-a-wonderful-life-1946
1946.0,,7.3,"['Coming-of-Age', 'Psychological Drama', 'Drama', 'Romance']",['Tyrone PowerGene TierneyJohn Payne'],115,41.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0038873/,The Razor's Edge,https://letterboxd.com/film/the-razors-edge-1946,https://letterboxd.com/film/the-razors-edge,True,,the-razors-edge-1946,the-razors-edge,the-razors-edge-1946,the-razors-edge-1946,the-razors-edge,the-razors-edge-1946
1946.0,,7.1,"['Drama', 'Family', 'Western']",['Gregory PeckJane WymanClaude Jarman Jr.'],94,25.0,89.0,22,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0039111/,The Yearling,https://letterboxd.com/film/the-yearling-1946,https://letterboxd.com/film/the-yearling,True,,the-yearling-1946,the-yearling,the-yearling-1946,the-yearling-1946,the-yearling,the-yearling-1946
1947.0,,7.2,"['Drama', 'Romance']",['Gregory PeckDorothy McGuireJohn Garfield'],177,78.0,,82,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0039416/,Gentleman's Agreement,https://letterboxd.com/film/gentlemans-agreement-1947,https://letterboxd.com/film/gentlemans-agreement,True,,gentlemans-agreement-1947,gentlemans-agreement,gentlemans-agreement-1947,gentlemans-agreement-1947,gentlemans-agreement,gentlemans-agreement-1947
1947.0,,7.6,"['Holiday Comedy', 'Holiday Romance', 'Comedy', 'Drama', 'Fantasy', 'Holiday', 'Romance']",['Cary GrantLoretta YoungDavid Niven'],210,44.0,73.0,39,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0039190/,The Bishop's Wife,https://letterboxd.com/film/the-bishops-wife-1947,https://letterboxd.com/film/the-bishops-wife,True,,the-bishops-wife-1947,the-bishops-wife,the-bishops-wife-1947,the-bishops-wife-1947,the-bishops-wife,the-bishops-wife-1947
1947.0,,7.2,"['Film Noir', 'Crime', 'Drama', 'Mystery']",['Robert YoungRobert MitchumRobert Ryan'],114,58.0,,29,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0039286/,Crossfire,https://letterboxd.com/film/crossfire-1947,https://letterboxd.com/film/crossfire,True,,crossfire-1947,crossfire,crossfire-1947,crossfire-1947,crossfire,crossfire-1947
1946.0,,7.8,"['Coming-of-Age', 'Period Drama', 'Adventure', 'Drama', 'Mystery', 'Romance']",['John MillsTony WagerValerie Hobson'],158,50.0,90.0,33,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0038574/,Great Expectations,https://letterboxd.com/film/great-expectations-1947,https://letterboxd.com/film/great-expectations,True,,great-expectations-1947,great-expectations,great-expectations-1947,great-expectations-1946,great-expectations,great-expectations-1947
1947.0,,7.9,"['Holiday Comedy', 'Holiday Family', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Holiday']","[""Edmund GwennMaureen O'HaraJohn Payne""]",237,107.0,88.0,68,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0039628/,Miracle on 34th Street,https://letterboxd.com/film/miracle-on-34th-street-1947,https://letterboxd.com/film/miracle-on-34th-street,True,,miracle-on-34th-street-1947,miracle-on-34th-street,miracle-on-34th-street-1947,miracle-on-34th-street-1947,miracle-on-34th-street,miracle-on-34th-street-1947
1948.0,,7.5,"['Tragedy', 'Drama']",['John LaurieEsmond KnightAnthony Quayle'],117,49.0,82.0,25,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0040416/,Hamlet,https://letterboxd.com/film/hamlet-1948,https://letterboxd.com/film/hamlet,True,,hamlet-1948,hamlet,hamlet-1948,hamlet-1948,hamlet,hamlet-1948
1948.0,,7.7,['Drama'],['Jane WymanLew AyresCharles Bickford'],78,27.0,,39,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0040495/,Johnny Belinda,https://letterboxd.com/film/johnny-belinda-1948,https://letterboxd.com/film/johnny-belinda,True,,johnny-belinda-1948,johnny-belinda,johnny-belinda-1948,johnny-belinda-1948,johnny-belinda,johnny-belinda-1948
1948.0,,8.1,"['Drama', 'Music', 'Romance']",['Anton WalbrookMarius GoringMoira Shearer'],226,114.0,,90,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0040725/,The Red Shoes,https://letterboxd.com/film/the-red-shoes-1948,https://letterboxd.com/film/the-red-shoes,True,,the-red-shoes-1948,the-red-shoes,the-red-shoes-1948,the-red-shoes-1948,the-red-shoes,the-red-shoes-1948
1948.0,,7.5,"['Psychological Drama', 'Drama', 'Mystery']",['Olivia de HavillandMark StevensLeo Genn'],88,46.0,76.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0040806/,The Snake Pit,https://letterboxd.com/film/the-snake-pit-1948,https://letterboxd.com/film/the-snake-pit,True,,the-snake-pit-1948,the-snake-pit,the-snake-pit-1948,the-snake-pit-1948,the-snake-pit,the-snake-pit-1948
1948.0,,8.2,"['Tragedy', 'Adventure', 'Drama', 'Western']",['Humphrey BogartWalter HustonTim Holt'],350,128.0,98.0,32,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0040897/,The Treasure of the Sierra Madre,https://letterboxd.com/film/the-treasure-of-the-sierra-madre-1948,https://letterboxd.com/film/the-treasure-of-the-sierra-madre,True,,the-treasure-of-the-sierra-madre-1948,the-treasure-of-the-sierra-madre,the-treasure-of-the-sierra-madre-1948,the-treasure-of-the-sierra-madre-1948,the-treasure-of-the-sierra-madre,the-treasure-of-the-sierra-madre-1948
1949.0,,7.4,"['Film Noir', 'Political Drama', 'Drama']",['Broderick CrawfordJohn IrelandJoanne Dru'],117,57.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0041113/,All the King's Men,https://letterboxd.com/film/all-the-kings-men-1949,https://letterboxd.com/film/all-the-kings-men,True,,all-the-kings-men-1949,all-the-kings-men,all-the-kings-men-1949,all-the-kings-men-1949,all-the-kings-men,all-the-kings-men-1949
1949.0,,7.4,"['Action', 'Drama', 'History', 'War']",['Van JohnsonJohn HodiakRicardo Montalban'],106,38.0,,93,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0041163/,Battleground,https://letterboxd.com/film/battleground-1949,https://letterboxd.com/film/battleground-1949,True,,battleground-1949,battleground-1949,battleground-1949,battleground-1949,battleground,battleground-1949
1949.0,,8.1,"['Coming-of-Age', 'Dark Romance', 'Psychological Drama', 'Drama', 'Romance']",['Olivia de HavillandMontgomery CliftRalph Richardson'],180,59.0,,36,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0041452/,The Heiress,https://letterboxd.com/film/the-heiress-1949,https://letterboxd.com/film/the-heiress,True,,the-heiress-1949,the-heiress,the-heiress-1949,the-heiress-1949,the-heiress,the-heiress-1949
1949.0,,7.7,"['Comedy', 'Drama', 'Romance']",['Jeanne CrainLinda DarnellAnn Sothern'],95,53.0,,29,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0041587/,A Letter to Three Wives,https://letterboxd.com/film/a-letter-to-three-wives-1949,https://letterboxd.com/film/a-letter-to-three-wives,True,,a-letter-to-three-wives-1949,a-letter-to-three-wives,a-letter-to-three-wives-1949,a-letter-to-three-wives-1949,a-letter-to-three-wives,a-letter-to-three-wives-1949
1949.0,,7.7,"['Psychological Drama', 'Drama', 'War']",['Gregory PeckHugh MarloweGary Merrill'],174,52.0,,44,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0041996/,Twelve O'Clock High,https://letterboxd.com/film/twelve-oclock-high-1949,https://letterboxd.com/film/twelve-oclock-high,True,,twelve-oclock-high-1949,twelve-oclock-high,twelve-oclock-high-1949,twelve-oclock-high-1949,twelve-oclock-high,twelve-oclock-high-1949
1950.0,,8.2,"['Showbiz Drama', 'Drama']",['Bette DavisAnne BaxterGeorge Sanders'],469,153.0,98.0,47,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0042192/,All About Eve,https://letterboxd.com/film/all-about-eve-1950,https://letterboxd.com/film/all-about-eve,True,,all-about-eve-1950,all-about-eve,all-about-eve-1950,all-about-eve-1950,all-about-eve,all-about-eve-1950
1950.0,,7.5,"['Farce', 'Satire', 'Comedy', 'Drama', 'Romance']",['Judy HollidayBroderick CrawfordWilliam Holden'],123,57.0,,19,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0042276/,Born Yesterday,https://letterboxd.com/film/born-yesterday-1950,https://letterboxd.com/film/born-yesterday,True,,born-yesterday-1950,born-yesterday,born-yesterday-1950,born-yesterday-1950,born-yesterday,born-yesterday-1950
1950.0,,7.1,"['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Spencer TracyJoan BennettElizabeth Taylor'],87,51.0,76.0,96,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0042451/,Father of the Bride,https://letterboxd.com/film/father-of-the-bride-1950,https://letterboxd.com/film/father-of-the-bride,True,,father-of-the-bride-1950,father-of-the-bride,father-of-the-bride-1950,father-of-the-bride-1950,father-of-the-bride,father-of-the-bride-1950
1950.0,,6.7,"['Adventure Epic', 'Jungle Adventure', 'Quest', 'Steamy Romance', 'Survival', 'Action', 'Adventure', 'Romance']",['Deborah KerrStewart GrangerRichard Carlson'],95,40.0,69.0,15,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0042646/,King Solomon's Mines,https://letterboxd.com/film/king-solomons-mines-1950,https://letterboxd.com/film/king-solomons-mines-1950,True,,king-solomons-mines-1950,king-solomons-mines-1950,king-solomons-mines-1950,king-solomons-mines-1950,king-solomons-mines,king-solomons-mines-1950
1950.0,,8.4,"['Dark Comedy', 'Film Noir', 'Psychological Drama', 'Showbiz Drama', 'Tragedy', 'Drama']",['William HoldenGloria SwansonErich von Stroheim'],797,229.0,94.0,77,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0043014/,Sunset Boulevard,https://letterboxd.com/film/sunset-boulevard-1950,https://letterboxd.com/film/sunset-boulevard,True,,sunset-boulevard-1950,sunset-boulevard,sunset-boulevard-1950,sunset-boulevard-1950,sunset-boulevard,sunset-boulevard-1950
1951.0,,7.1,"['Classic Musical', 'Jukebox Musical', 'Drama', 'Musical', 'Romance']",['Gene KellyLeslie CaronOscar Levant'],214,84.0,83.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0043278/,An American in Paris,https://letterboxd.com/film/an-american-in-paris-1951,https://letterboxd.com/film/an-american-in-paris,True,,an-american-in-paris-1951,an-american-in-paris,an-american-in-paris-1951,an-american-in-paris-1951,an-american-in-paris,an-american-in-paris-1951
,,,,,,,,,,,,,,Decision Before Dawn,https://letterboxd.com/film/decision-before-dawn-1951,,False,ReadTimeoutError,decision-before-dawn-1951,,decision-before-dawn-1951,decision-before-dawn,decision-before-dawn,decision-before-dawn-1951
1951.0,,7.7,"['Tragedy', 'Drama', 'Romance']",['Montgomery CliftElizabeth TaylorShelley Winters'],207,93.0,76.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0043924/,A Place in the Sun,https://letterboxd.com/film/a-place-in-the-sun-1951,https://letterboxd.com/film/a-place-in-the-sun,True,,a-place-in-the-sun-1951,a-place-in-the-sun,a-place-in-the-sun-1951,a-place-in-the-sun-1951,a-place-in-the-sun,a-place-in-the-sun-1951
1951.0,,7.1,"['Sword & Sandal', 'Drama', 'Romance']",['Robert TaylorDeborah KerrLeo Genn'],157,53.0,65.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0043949/,Quo Vadis,https://letterboxd.com/film/quo-vadis-1951,https://letterboxd.com/film/quo-vadis,True,,quo-vadis-1951,quo-vadis,quo-vadis-1951,quo-vadis-1951,quo-vadis,quo-vadis-1951
1951.0,,7.9,"['Tragedy', 'Drama']",['Vivien LeighMarlon BrandoKim Hunter'],346,107.0,97.0,51,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0044081/,A Streetcar Named Desire,https://letterboxd.com/film/a-streetcar-named-desire-1951,https://letterboxd.com/film/a-streetcar-named-desire,True,,a-streetcar-named-desire-1951,a-streetcar-named-desire,a-streetcar-named-desire-1951,a-streetcar-named-desire-1951,a-streetcar-named-desire,a-streetcar-named-desire-1951
1952.0,,6.5,"['Showbiz Drama', 'Drama', 'Family', 'Romance']",['Betty HuttonCornel WildeCharlton Heston'],166,67.0,76.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0044672/,The Greatest Show on Earth,https://letterboxd.com/film/the-greatest-show-on-earth-1952,https://letterboxd.com/film/the-greatest-show-on-earth,True,,the-greatest-show-on-earth-1952,the-greatest-show-on-earth,the-greatest-show-on-earth-1952,the-greatest-show-on-earth-1952,the-greatest-show-on-earth,the-greatest-show-on-earth-1952
1952.0,,7.9,"['Classical Western', 'Drama', 'Thriller', 'Western']",['Gary CooperThomas MitchellLloyd Bridges'],479,144.0,89.0,71,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0044706/,High Noon,https://letterboxd.com/film/high-noon-1952,https://letterboxd.com/film/high-noon,True,,high-noon-1952,high-noon,high-noon-1952,high-noon-1952,high-noon,high-noon-1952
1952.0,,6.7,"['Swashbuckler', 'Action', 'Adventure', 'Drama', 'Romance']",['Robert TaylorElizabeth TaylorJoan Fontaine'],91,41.0,75.0,44,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0044760/,Ivanhoe,https://letterboxd.com/film/ivanhoe-1952,https://letterboxd.com/film/ivanhoe,True,,ivanhoe-1952,ivanhoe,ivanhoe-1952,ivanhoe-1952,ivanhoe,ivanhoe-1952
1952.0,,7.0,"['Period Drama', 'Tragic Romance', 'Biography', 'Drama', 'Music', 'Romance']",['José FerrerZsa Zsa GaborSuzanne Flon'],81,37.0,,91,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0044926/,Moulin Rouge,https://letterboxd.com/film/moulin-rouge-1952,https://letterboxd.com/film/moulin-rouge,True,,moulin-rouge-1952,moulin-rouge,moulin-rouge-1952,moulin-rouge-1952,moulin-rouge,moulin-rouge-1952
1952.0,,7.7,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']","[""John WayneMaureen O'HaraBarry Fitzgerald""]",326,95.0,85.0,55,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0045061/,The Quiet Man,https://letterboxd.com/film/the-quiet-man-1952,https://letterboxd.com/film/the-quiet-man,True,,the-quiet-man-1952,the-quiet-man,the-quiet-man-1952,the-quiet-man-1952,the-quiet-man,the-quiet-man-1952
1953.0,,7.6,"['Period Drama', 'Steamy Romance', 'Tragedy', 'Drama', 'Romance', 'War']",['Burt LancasterMontgomery CliftDeborah Kerr'],219,138.0,85.0,63,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0045793/,From Here to Eternity,https://letterboxd.com/film/from-here-to-eternity-1953,https://letterboxd.com/film/from-here-to-eternity,True,,from-here-to-eternity-1953,from-here-to-eternity,from-here-to-eternity-1953,from-here-to-eternity-1953,from-here-to-eternity,from-here-to-eternity-1953
1953.0,,7.2,"['Tragedy', 'Drama', 'History']",['Louis CalhernMarlon BrandoJames Mason'],97,35.0,,93,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0045943/,Julius Caesar,https://letterboxd.com/film/julius-caesar-1953,https://letterboxd.com/film/julius-caesar,True,,julius-caesar-1953,julius-caesar,julius-caesar-1953,julius-caesar-1953,julius-caesar,julius-caesar-1953
1953.0,,6.7,"['Epic', 'Period Drama', 'Political Drama', 'Sword & Sandal', 'Drama', 'History', 'Romance']",['Richard BurtonJean SimmonsVictor Mature'],117,55.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0046247/,The Robe,https://letterboxd.com/film/the-robe-1953,https://letterboxd.com/film/the-robe,True,,the-robe-1953,the-robe,the-robe-1953,the-robe-1953,the-robe,the-robe-1953
1953.0,,8.0,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Gregory PeckAudrey HepburnEddie Albert'],379,164.0,78.0,86,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0046250/,Roman Holiday,https://letterboxd.com/film/roman-holiday-1953,https://letterboxd.com/film/roman-holiday,True,,roman-holiday-1953,roman-holiday,roman-holiday-1953,roman-holiday-1953,roman-holiday,roman-holiday-1953
1953.0,,7.6,"['Classical Western', 'Drama', 'Western']",['Alan LaddJean ArthurVan Heflin'],369,93.0,85.0,40,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0046303/,Shane,https://letterboxd.com/film/shane-1953,https://letterboxd.com/film/shane,True,,shane-1953,shane,shane-1953,shane-1953,shane,shane-1953
1954.0,,8.1,"['Legal Drama', 'Legal Thriller', 'Tragedy', 'Crime', 'Drama', 'Thriller']",['Marlon BrandoKarl MaldenLee J. Cobb'],419,129.0,91.0,35,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0047296/,On the Waterfront,https://letterboxd.com/film/on-the-waterfront-1954,https://letterboxd.com/film/on-the-waterfront,True,,on-the-waterfront-1954,on-the-waterfront,on-the-waterfront-1954,on-the-waterfront-1954,on-the-waterfront,on-the-waterfront-1954
1954.0,,7.7,"['Psychological Drama', 'Drama', 'War']",['Humphrey BogartJosé FerrerVan Johnson'],225,34.0,63.0,49,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0046816/,The Caine Mutiny,https://letterboxd.com/film/the-caine-mutiny-1954,https://letterboxd.com/film/the-caine-mutiny,True,,the-caine-mutiny-1954,the-caine-mutiny,the-caine-mutiny-1954,the-caine-mutiny-1954,the-caine-mutiny,the-caine-mutiny-1954
,,,,[],,,,,,,,,,The Country Girl,https://letterboxd.com/film/the-country-girl-1954,https://letterboxd.com/film/the-country-girl-1954,True,,the-country-girl-1954,the-country-girl-1954,the-country-girl-1954,the-country-girl,the-country-girl,the-country-girl-1954
1954.0,,7.3,"['Classic Musical', 'Comedy', 'Musical', 'Romance', 'Western']",['Howard KeelJeff RichardsRuss Tamblyn'],195,50.0,75.0,69,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0047472/,Seven Brides for Seven Brothers,https://letterboxd.com/film/seven-brides-for-seven-brothers-1954,https://letterboxd.com/film/seven-brides-for-seven-brothers,True,,seven-brides-for-seven-brothers-1954,seven-brides-for-seven-brothers,seven-brides-for-seven-brothers-1954,seven-brides-for-seven-brothers-1954,seven-brides-for-seven-brothers,seven-brides-for-seven-brothers-1954
1954.0,,6.2,"['Drama', 'Romance']",['Clifton WebbDorothy McGuireJean Peters'],62,25.0,,31,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0047580/,Three Coins in the Fountain,https://letterboxd.com/film/three-coins-in-the-fountain-1954,https://letterboxd.com/film/three-coins-in-the-fountain,True,,three-coins-in-the-fountain-1954,three-coins-in-the-fountain,three-coins-in-the-fountain-1954,three-coins-in-the-fountain-1954,three-coins-in-the-fountain,three-coins-in-the-fountain-1954
